MemberID,PlayDate,Course,HolesPlayed,Score,TeeTime
379,30/11/2024,East Course,9,89,Morning
379,26/01/2024,East Course,9,71,Afternoon
379,16/08/2024,West Course,9,97,Afternoon
379,01/08/2023,East Course,9,101,Morning
379,11/04/2023,West Course,18,105,Morning
379,09/03/2023,West Course,9,98,Morning
379,03/11/2023,West Course,9,90,Morning
379,28/10/2023,East Course,9,84,Morning
379,08/12/2023,West Course,18,105,Morning
379,05/05/2023,East Course,9,77,Morning
379,26/04/2023,East Course,18,75,Afternoon
379,05/05/2023,West Course,9,73,Afternoon
379,27/08/2023,West Course,9,96,Morning
379,12/07/2024,East Course,18,102,Morning
379,04/08/2024,West Course,9,77,Afternoon
379,20/05/2023,East Course,9,83,Afternoon
379,23/11/2024,West Course,9,70,Afternoon
379,22/10/2024,East Course,18,101,Morning
379,02/12/2023,West Course,18,84,Afternoon
379,28/08/2023,East Course,18,90,Morning
379,11/11/2024,West Course,9,83,Morning
379,30/07/2024,East Course,9,98,Morning
379,08/02/2023,East Course,9,103,Morning
379,17/06/2024,West Course,9,73,Morning
379,05/09/2023,West Course,9,74,Afternoon
379,14/06/2023,West Course,18,71,Morning
379,11/05/2023,West Course,18,73,Morning
379,23/05/2023,West Course,9,99,Morning
379,23/04/2023,East Course,18,98,Morning
380,11/01/2023,East Course,18,100,Afternoon
380,23/06/2024,East Course,18,77,Morning
380,24/05/2023,West Course,9,74,Afternoon
380,09/05/2023,East Course,18,78,Morning
380,22/11/2024,West Course,9,71,Afternoon
380,09/02/2024,West Course,18,101,Morning
380,03/03/2024,West Course,18,97,Morning
380,13/07/2023,West Course,9,102,Morning
380,24/05/2023,East Course,9,75,Morning
380,15/11/2023,West Course,9,88,Morning
380,18/03/2023,East Course,9,93,Morning
380,14/07/2023,East Course,18,97,Morning
380,06/12/2023,East Course,18,76,Afternoon
380,29/07/2024,West Course,18,89,Afternoon
380,04/03/2024,West Course,18,89,Morning
380,30/04/2023,West Course,9,87,Afternoon
380,05/05/2023,East Course,18,80,Morning
380,27/06/2023,West Course,9,88,Morning
380,25/03/2023,East Course,9,105,Morning
380,25/11/2023,West Course,9,91,Morning
380,11/11/2024,West Course,18,77,Morning
380,30/05/2023,East Course,9,75,Afternoon
380,28/03/2023,East Course,9,102,Afternoon
380,16/09/2024,East Course,9,102,Morning
380,15/02/2023,West Course,9,78,Morning
380,22/11/2024,West Course,9,97,Afternoon
380,20/09/2024,East Course,18,92,Morning
380,13/08/2023,East Course,9,85,Afternoon
380,03/01/2023,West Course,18,81,Afternoon
380,21/08/2024,West Course,9,79,Afternoon
380,24/11/2023,East Course,18,76,Afternoon
380,07/11/2024,East Course,9,93,Morning
380,04/05/2023,East Course,9,95,Afternoon
380,19/06/2024,West Course,9,71,Afternoon
380,01/11/2024,East Course,9,79,Morning
380,19/12/2023,East Course,9,97,Morning
381,14/10/2024,West Course,18,100,Afternoon
381,19/08/2024,East Course,18,77,Afternoon
381,10/05/2023,West Course,18,86,Morning
381,28/02/2023,West Course,9,80,Morning
381,01/05/2024,West Course,9,101,Morning
381,29/05/2023,East Course,18,82,Afternoon
381,04/01/2023,West Course,18,87,Afternoon
381,28/03/2023,East Course,9,88,Morning
381,20/04/2023,West Course,9,98,Morning
381,08/10/2023,West Course,9,74,Afternoon
381,22/07/2023,West Course,9,79,Afternoon
381,23/02/2023,East Course,18,90,Morning
381,22/04/2024,East Course,9,76,Morning
381,14/11/2024,West Course,9,75,Morning
381,31/10/2023,West Course,9,85,Afternoon
381,10/10/2023,West Course,18,105,Afternoon
381,08/02/2023,East Course,18,99,Afternoon
381,14/09/2024,East Course,9,82,Afternoon
381,06/07/2024,West Course,9,86,Morning
381,20/02/2024,West Course,18,87,Afternoon
381,04/07/2023,East Course,18,70,Morning
381,15/07/2024,East Course,18,76,Afternoon
381,30/03/2023,East Course,9,86,Afternoon
381,31/03/2024,West Course,9,104,Afternoon
381,08/09/2024,East Course,9,97,Morning
381,16/10/2023,West Course,18,91,Afternoon
381,04/02/2023,East Course,18,105,Morning
381,21/05/2024,East Course,18,77,Afternoon
381,16/06/2023,West Course,9,77,Morning
381,12/12/2023,East Course,9,76,Morning
381,14/10/2023,West Course,9,71,Morning
381,07/11/2024,East Course,18,72,Morning
381,25/08/2023,West Course,18,73,Afternoon
381,27/08/2024,West Course,9,71,Afternoon
381,18/02/2024,West Course,9,90,Morning
381,02/09/2024,East Course,9,92,Morning
381,07/07/2023,East Course,9,98,Morning
381,13/06/2024,West Course,9,87,Morning
381,10/07/2024,West Course,18,103,Afternoon
381,22/11/2023,East Course,9,72,Morning
381,03/07/2023,West Course,18,72,Morning
381,01/03/2024,West Course,18,86,Afternoon
381,03/01/2023,East Course,18,101,Morning
382,05/07/2023,West Course,18,71,Morning
382,31/12/2023,West Course,9,103,Morning
382,21/12/2023,East Course,9,85,Morning
382,29/03/2024,East Course,9,86,Afternoon
382,27/03/2024,West Course,9,80,Afternoon
382,26/01/2024,West Course,18,97,Afternoon
382,07/04/2024,East Course,18,98,Afternoon
382,04/03/2024,East Course,18,97,Afternoon
382,11/06/2024,West Course,18,83,Afternoon
382,31/10/2023,East Course,18,78,Morning
382,10/12/2023,East Course,18,103,Afternoon
382,18/11/2023,West Course,18,85,Morning
382,18/07/2023,West Course,9,101,Morning
382,29/01/2024,West Course,18,105,Morning
382,08/08/2023,West Course,18,100,Afternoon
382,11/11/2024,East Course,9,84,Afternoon
382,16/02/2023,West Course,18,82,Afternoon
382,21/04/2024,East Course,9,100,Morning
382,10/09/2024,West Course,18,86,Afternoon
382,31/08/2024,East Course,18,104,Afternoon
382,08/05/2023,East Course,9,98,Morning
382,01/08/2023,West Course,9,82,Afternoon
382,18/06/2024,West Course,18,81,Morning
382,09/11/2023,East Course,18,100,Afternoon
382,11/08/2024,West Course,18,70,Afternoon
382,12/08/2023,East Course,9,105,Morning
382,21/05/2023,West Course,9,72,Morning
382,09/11/2024,East Course,18,82,Afternoon
382,02/09/2023,East Course,9,86,Afternoon
382,21/02/2023,East Course,9,80,Morning
382,04/02/2023,West Course,9,79,Morning
382,23/09/2023,East Course,18,93,Morning
382,22/03/2023,East Course,9,85,Morning
382,14/08/2023,East Course,18,99,Morning
383,20/06/2024,West Course,18,82,Morning
383,01/12/2024,West Course,18,83,Afternoon
383,16/02/2024,East Course,18,103,Afternoon
383,07/02/2024,West Course,9,103,Afternoon
383,28/03/2023,East Course,9,89,Afternoon
383,01/01/2024,West Course,18,90,Afternoon
383,04/08/2023,East Course,9,98,Morning
383,25/02/2023,West Course,9,72,Morning
383,10/10/2023,East Course,18,88,Afternoon
383,10/07/2023,East Course,18,99,Morning
383,26/05/2023,East Course,18,72,Afternoon
383,10/01/2023,East Course,9,85,Afternoon
383,29/04/2023,East Course,18,92,Afternoon
383,30/10/2024,East Course,9,82,Morning
383,25/01/2023,East Course,9,93,Morning
383,04/11/2023,West Course,18,84,Morning
383,21/01/2024,West Course,18,90,Morning
383,28/06/2023,East Course,18,99,Afternoon
383,05/07/2024,West Course,18,82,Afternoon
383,22/01/2024,East Course,18,81,Afternoon
383,29/08/2023,East Course,18,76,Afternoon
383,23/11/2024,East Course,9,89,Afternoon
383,01/10/2023,West Course,9,82,Afternoon
383,04/03/2024,West Course,18,74,Afternoon
383,15/05/2024,West Course,9,105,Morning
383,05/11/2023,West Course,9,95,Afternoon
383,06/05/2023,East Course,9,73,Afternoon
383,13/03/2024,East Course,18,72,Morning
383,13/09/2024,West Course,9,81,Afternoon
383,26/03/2024,East Course,18,104,Morning
383,28/09/2023,West Course,18,71,Afternoon
383,14/06/2024,East Course,9,101,Morning
383,07/09/2023,East Course,9,84,Morning
383,15/11/2024,West Course,18,99,Afternoon
383,21/02/2024,West Course,9,82,Morning
383,25/08/2024,West Course,9,76,Morning
383,20/06/2024,East Course,9,104,Morning
383,30/07/2024,West Course,18,86,Morning
383,28/03/2023,West Course,9,92,Afternoon
383,08/03/2024,West Course,18,102,Afternoon
383,13/09/2023,West Course,18,103,Afternoon
383,11/09/2024,East Course,18,97,Afternoon
383,20/06/2023,East Course,9,85,Morning
383,29/08/2023,East Course,9,73,Afternoon
383,25/04/2024,East Course,18,74,Afternoon
383,29/02/2024,East Course,9,82,Afternoon
383,16/12/2023,East Course,18,72,Afternoon
383,21/12/2023,East Course,9,96,Afternoon
384,25/10/2023,East Course,18,74,Afternoon
384,04/01/2023,East Course,18,99,Morning
384,10/11/2023,East Course,9,90,Afternoon
384,03/11/2023,East Course,18,101,Morning
384,18/02/2024,West Course,18,100,Afternoon
384,26/09/2023,West Course,9,78,Afternoon
384,10/05/2024,West Course,18,94,Afternoon
384,30/05/2023,West Course,18,86,Morning
384,11/09/2023,East Course,9,77,Afternoon
384,04/06/2024,West Course,18,99,Morning
384,01/01/2023,East Course,9,81,Afternoon
384,02/03/2023,East Course,18,92,Afternoon
384,02/07/2024,East Course,9,79,Morning
384,19/01/2024,West Course,18,103,Morning
384,31/01/2024,East Course,9,97,Morning
384,15/07/2024,East Course,9,80,Morning
384,30/11/2024,West Course,9,88,Afternoon
384,19/11/2023,West Course,18,82,Morning
384,03/04/2023,East Course,9,71,Afternoon
384,12/01/2024,West Course,9,90,Afternoon
384,05/08/2023,East Course,18,86,Morning
384,03/01/2023,East Course,18,85,Morning
384,23/06/2024,East Course,9,104,Morning
384,04/07/2023,West Course,9,87,Afternoon
384,06/01/2023,East Course,9,91,Afternoon
384,05/11/2023,East Course,18,92,Afternoon
384,11/02/2023,East Course,9,76,Afternoon
384,26/01/2023,East Course,9,99,Morning
384,01/09/2023,East Course,9,91,Morning
384,08/08/2024,East Course,18,96,Morning
384,18/02/2023,East Course,18,70,Morning
384,07/01/2024,East Course,9,101,Afternoon
384,03/09/2024,East Course,18,87,Morning
384,29/09/2024,West Course,18,73,Morning
384,23/04/2023,East Course,9,76,Afternoon
384,05/06/2023,East Course,9,87,Afternoon
384,06/03/2024,West Course,18,76,Morning
384,18/12/2023,West Course,9,93,Morning
384,23/04/2023,East Course,9,85,Morning
384,06/10/2023,West Course,18,78,Morning
384,11/05/2023,East Course,9,102,Morning
384,12/12/2023,West Course,9,81,Morning
385,11/08/2024,West Course,18,87,Morning
385,09/02/2023,East Course,9,96,Morning
385,14/01/2023,East Course,9,88,Afternoon
385,02/07/2024,West Course,9,91,Morning
385,27/11/2024,East Course,9,79,Afternoon
385,16/11/2024,West Course,9,99,Afternoon
385,28/01/2024,West Course,18,96,Morning
385,22/04/2024,West Course,18,91,Morning
385,26/03/2024,West Course,9,87,Morning
385,05/08/2023,West Course,9,103,Afternoon
385,19/09/2023,West Course,9,92,Afternoon
385,25/09/2023,East Course,9,75,Afternoon
385,17/01/2023,East Course,9,94,Afternoon
385,25/06/2024,West Course,18,91,Morning
385,26/08/2024,East Course,9,103,Morning
385,02/07/2023,East Course,18,85,Morning
385,21/01/2023,West Course,9,104,Afternoon
385,20/03/2023,East Course,9,80,Afternoon
385,06/07/2024,West Course,18,95,Afternoon
385,08/05/2024,East Course,18,80,Morning
385,05/11/2024,East Course,9,97,Afternoon
385,27/11/2023,West Course,9,71,Afternoon
385,27/01/2023,West Course,18,102,Afternoon
385,06/07/2024,East Course,18,91,Afternoon
385,13/09/2023,West Course,9,86,Morning
385,10/04/2024,East Course,9,73,Morning
385,21/05/2023,West Course,9,103,Afternoon
385,02/01/2024,East Course,18,96,Morning
385,29/04/2023,West Course,18,100,Afternoon
385,14/04/2023,West Course,9,96,Morning
385,19/11/2024,West Course,9,82,Morning
385,19/11/2023,West Course,18,92,Morning
385,02/05/2024,West Course,9,85,Afternoon
385,18/05/2023,West Course,9,99,Afternoon
385,13/05/2024,East Course,9,84,Afternoon
385,30/03/2023,East Course,9,102,Morning
385,20/06/2023,East Course,18,102,Afternoon
385,03/12/2023,West Course,9,82,Morning
386,24/02/2023,East Course,18,89,Morning
386,09/03/2024,East Course,9,91,Morning
386,16/03/2024,East Course,18,103,Afternoon
386,16/05/2023,West Course,9,91,Morning
386,28/05/2023,East Course,18,81,Afternoon
386,04/03/2024,East Course,18,76,Morning
386,30/07/2023,West Course,18,102,Afternoon
386,07/11/2024,East Course,18,97,Afternoon
386,22/03/2024,East Course,9,93,Morning
386,16/12/2023,East Course,9,87,Morning
386,27/01/2024,West Course,18,83,Morning
386,17/10/2023,West Course,9,77,Morning
386,18/06/2023,East Course,9,83,Afternoon
386,01/09/2023,West Course,18,89,Afternoon
386,30/07/2023,East Course,18,90,Afternoon
386,28/03/2024,East Course,9,71,Morning
386,03/02/2024,West Course,9,75,Afternoon
386,17/03/2024,East Course,9,80,Afternoon
386,02/02/2023,West Course,18,84,Morning
386,10/06/2023,West Course,18,75,Afternoon
386,30/01/2024,East Course,9,87,Morning
386,27/05/2023,East Course,9,93,Morning
386,22/10/2024,West Course,18,84,Afternoon
386,04/12/2023,West Course,9,90,Afternoon
386,12/11/2024,West Course,18,89,Morning
386,28/03/2023,East Course,18,102,Morning
386,03/07/2023,East Course,9,77,Morning
386,30/03/2023,East Course,18,99,Afternoon
386,29/08/2024,West Course,9,95,Morning
386,11/11/2023,East Course,18,81,Morning
386,20/03/2024,East Course,18,73,Afternoon
386,22/10/2023,West Course,18,96,Afternoon
386,14/02/2023,West Course,9,101,Morning
386,30/09/2023,West Course,9,104,Morning
386,03/02/2024,East Course,18,96,Morning
386,04/05/2023,West Course,9,79,Afternoon
386,15/04/2024,East Course,18,82,Afternoon
386,08/10/2024,West Course,18,96,Afternoon
386,06/11/2024,West Course,18,100,Afternoon
386,11/09/2024,West Course,18,89,Morning
387,31/03/2024,East Course,9,83,Morning
387,08/10/2023,West Course,9,74,Afternoon
387,10/07/2023,East Course,9,83,Morning
387,02/01/2023,East Course,9,73,Morning
387,07/05/2024,West Course,18,99,Morning
387,29/01/2024,East Course,9,77,Afternoon
387,01/10/2023,East Course,18,79,Afternoon
387,11/04/2024,West Course,9,104,Morning
387,05/11/2024,East Course,18,93,Morning
387,14/12/2023,West Course,9,71,Afternoon
387,09/10/2024,East Course,18,78,Afternoon
387,23/08/2024,West Course,9,90,Afternoon
387,01/11/2023,East Course,9,86,Afternoon
387,10/11/2023,East Course,9,101,Morning
387,22/09/2024,East Course,18,91,Afternoon
387,05/06/2024,West Course,18,100,Afternoon
387,15/01/2024,West Course,18,81,Afternoon
387,12/09/2024,West Course,18,78,Morning
387,19/02/2023,East Course,18,75,Morning
387,23/10/2023,West Course,9,71,Morning
387,29/11/2023,West Course,18,72,Afternoon
387,08/08/2024,East Course,9,82,Morning
387,07/10/2023,East Course,9,73,Afternoon
387,25/05/2024,West Course,9,75,Morning
387,17/11/2023,East Course,9,95,Afternoon
387,17/02/2024,East Course,9,80,Morning
387,04/02/2024,East Course,9,85,Morning
387,23/06/2024,West Course,9,103,Afternoon
387,26/01/2023,West Course,9,90,Afternoon
387,17/01/2023,West Course,18,86,Morning
387,21/02/2024,East Course,9,90,Afternoon
387,22/07/2023,East Course,18,78,Morning
387,25/11/2024,East Course,9,97,Afternoon
388,09/07/2023,West Course,9,98,Afternoon
388,18/04/2023,West Course,18,86,Morning
388,29/09/2024,West Course,9,104,Morning
388,11/07/2024,East Course,9,70,Morning
388,16/06/2023,East Course,9,70,Morning
388,17/11/2023,East Course,9,87,Afternoon
388,25/10/2023,West Course,9,82,Afternoon
388,29/01/2024,West Course,18,78,Afternoon
388,09/11/2023,West Course,18,72,Morning
388,13/06/2023,West Course,18,91,Morning
388,22/05/2023,West Course,18,104,Morning
388,20/02/2023,East Course,18,85,Morning
388,10/12/2023,East Course,9,72,Morning
388,14/08/2023,West Course,9,74,Afternoon
388,28/09/2023,East Course,9,85,Afternoon
388,27/05/2023,West Course,18,99,Afternoon
388,21/01/2023,East Course,18,104,Morning
388,17/07/2023,East Course,18,88,Morning
388,19/08/2024,West Course,18,79,Afternoon
388,11/05/2024,West Course,9,95,Afternoon
388,20/05/2024,West Course,18,95,Afternoon
388,08/07/2024,West Course,18,75,Morning
388,24/04/2023,East Course,18,85,Morning
388,03/08/2023,West Course,18,85,Morning
388,20/06/2024,East Course,9,92,Afternoon
388,17/04/2024,East Course,9,96,Morning
388,14/11/2024,West Course,18,81,Morning
388,30/03/2024,West Course,9,78,Morning
388,09/02/2024,East Course,9,89,Morning
389,22/01/2024,East Course,9,93,Afternoon
389,31/12/2023,West Course,9,90,Morning
389,19/05/2023,East Course,18,76,Afternoon
389,19/11/2024,West Course,18,85,Afternoon
389,23/03/2024,West Course,9,84,Morning
389,26/05/2024,East Course,9,76,Morning
389,09/06/2024,East Course,18,93,Morning
389,30/05/2024,East Course,9,89,Afternoon
389,13/11/2024,West Course,9,103,Morning
389,17/03/2024,East Course,9,105,Morning
389,09/09/2023,West Course,9,94,Afternoon
389,15/12/2023,East Course,9,79,Afternoon
389,23/06/2023,East Course,9,102,Morning
389,01/01/2024,East Course,18,82,Afternoon
389,10/04/2024,East Course,9,105,Afternoon
389,18/03/2023,West Course,9,97,Morning
389,13/07/2023,West Course,9,84,Afternoon
389,23/09/2023,East Course,18,98,Afternoon
389,02/07/2024,West Course,9,97,Morning
389,30/07/2024,West Course,18,99,Afternoon
389,14/07/2024,West Course,9,90,Morning
389,10/10/2024,East Course,9,81,Afternoon
389,19/10/2023,East Course,9,88,Morning
389,18/06/2023,East Course,9,79,Morning
389,23/09/2024,West Course,9,101,Afternoon
389,01/04/2023,East Course,18,85,Morning
389,18/08/2024,East Course,9,80,Morning
389,14/04/2024,East Course,9,104,Morning
389,03/06/2023,East Course,9,85,Morning
389,13/09/2023,East Course,9,74,Morning
389,14/07/2024,East Course,18,88,Morning
389,26/09/2023,East Course,18,74,Morning
389,03/01/2024,West Course,9,84,Morning
389,15/01/2023,East Course,18,70,Afternoon
389,10/01/2023,East Course,9,93,Morning
390,30/09/2023,West Course,18,73,Morning
390,08/04/2024,West Course,9,102,Afternoon
390,25/07/2023,West Course,18,103,Morning
390,24/07/2023,West Course,18,80,Morning
390,18/03/2024,West Course,9,105,Morning
390,08/07/2024,West Course,9,74,Afternoon
390,17/02/2023,East Course,9,98,Morning
390,26/10/2023,East Course,9,85,Afternoon
390,02/09/2024,East Course,9,73,Morning
390,13/09/2023,West Course,9,90,Afternoon
390,01/04/2023,West Course,18,81,Morning
390,08/03/2024,West Course,18,85,Morning
390,14/09/2024,East Course,9,86,Morning
390,15/02/2023,East Course,9,86,Afternoon
390,31/05/2023,East Course,18,91,Morning
